"Path","RelPath","Ext","UsesJSX","HasTypes","UsesCJS","UsesRequire","UsesAlias","Bytes"
"C:\TruthSource\docs\comparison\converting\BuyerAuctionHistory.copy.js","docs\comparison\converting\BuyerAuctionHistory.copy.js",".js","True","True","False","False","False","2675"
"C:\TruthSource\docs\comparison\converting\buyerBucket.copy.js","docs\comparison\converting\buyerBucket.copy.js",".js","False","True","True","False","False","2860"
"C:\TruthSource\docs\comparison\converting\BuyerCarCompare.copy.js","docs\comparison\converting\BuyerCarCompare.copy.js",".js","True","True","False","False","False","9557"
"C:\TruthSource\docs\comparison\converting\BuyerContractView.copy.js","docs\comparison\converting\BuyerContractView.copy.js",".js","True","True","False","False","False","4283"
"C:\TruthSource\docs\comparison\converting\BuyerDashboard.copy.js","docs\comparison\converting\BuyerDashboard.copy.js",".js","True","True","False","False","False","5418"
"C:\TruthSource\docs\comparison\converting\BuyerDashboardGrokOld.copy.js","docs\comparison\converting\BuyerDashboardGrokOld.copy.js",".js","True","False","False","False","False","1102"
"C:\TruthSource\docs\comparison\converting\BuyerDeliveryConfirmation.copy.js","docs\comparison\converting\BuyerDeliveryConfirmation.copy.js",".js","True","True","False","False","False","3035"
"C:\TruthSource\docs\comparison\converting\BuyerDeliveryTracker.copy.js","docs\comparison\converting\BuyerDeliveryTracker.copy.js",".js","True","True","False","False","False","5342"
"C:\TruthSource\docs\comparison\converting\BuyerEscrowClaimPanel.copy.js","docs\comparison\converting\BuyerEscrowClaimPanel.copy.js",".js","True","True","False","False","False","3169"
"C:\TruthSource\docs\comparison\converting\BuyerFinancingOffers.copy.js","docs\comparison\converting\BuyerFinancingOffers.copy.js",".js","True","True","False","False","False","3703"
"C:\TruthSource\docs\comparison\converting\BuyerInspectionStatus.copy.js","docs\comparison\converting\BuyerInspectionStatus.copy.js",".js","True","True","False","False","False","4419"
"C:\TruthSource\docs\comparison\converting\BuyerLoanApplications.copy.js","docs\comparison\converting\BuyerLoanApplications.copy.js",".js","True","True","False","False","False","3462"
"C:\TruthSource\docs\comparison\converting\BuyerPreferencesForm.copy.js","docs\comparison\converting\BuyerPreferencesForm.copy.js",".js","True","True","False","False","False","5495"
"C:\TruthSource\docs\comparison\converting\BuyerProgressBar.copy.js","docs\comparison\converting\BuyerProgressBar.copy.js",".js","True","True","False","False","False","1848"
"C:\TruthSource\docs\comparison\converting\BuyerTitleTracker.copy.js","docs\comparison\converting\BuyerTitleTracker.copy.js",".js","True","True","False","False","False","2459"
"C:\TruthSource\docs\comparison\converting\Car.copy.js","docs\comparison\converting\Car.copy.js",".js","False","True","True","True","False","1684"
"C:\TruthSource\docs\comparison\converting\carController.copy.js","docs\comparison\converting\carController.copy.js",".js","False","True","True","True","False","1804"
"C:\TruthSource\docs\comparison\converting\cars.copy.js","docs\comparison\converting\cars.copy.js",".js","False","True","True","True","False","3864"
"C:\TruthSource\docs\comparison\converting\CarTransportCoordination.cy.copy.js","docs\comparison\converting\CarTransportCoordination.cy.copy.js",".js","False","True","False","False","False","4122"
"C:\TruthSource\docs\comparison\converting\CaseBundleExporter.copy.js","docs\comparison\converting\CaseBundleExporter.copy.js",".js","False","True","True","True","True","1981"
"C:\TruthSource\docs\comparison\converting\ChatAttachmentPreviewer.copy.js","docs\comparison\converting\ChatAttachmentPreviewer.copy.js",".js","True","True","False","False","False","1137"
"C:\TruthSource\docs\comparison\converting\ChatAttachmentUploader.copy.js","docs\comparison\converting\ChatAttachmentUploader.copy.js",".js","True","True","False","False","False","1939"
"C:\TruthSource\docs\comparison\converting\ChatInterface.copy.js","docs\comparison\converting\ChatInterface.copy.js",".js","True","True","False","False","False","8522"
"C:\TruthSource\docs\comparison\converting\ChatInterfaceGrokOld.copy.js","docs\comparison\converting\ChatInterfaceGrokOld.copy.js",".js","True","True","False","False","False","8522"
"C:\TruthSource\docs\comparison\converting\ChatSummaryPanel.copy.js","docs\comparison\converting\ChatSummaryPanel.copy.js",".js","True","True","False","False","False","1278"
"C:\TruthSource\docs\comparison\converting\coachPlanRoute.copy.js","docs\comparison\converting\coachPlanRoute.copy.js",".js","False","True","True","True","False","1764"
"C:\TruthSource\docs\comparison\converting\Cod1HaulerDeploymentChecklist.copy.js","docs\comparison\converting\Cod1HaulerDeploymentChecklist.copy.js",".js","False","True","True","False","False","1877"
"C:\TruthSource\docs\comparison\converting\cod1HaulerReviewAI.copy.js","docs\comparison\converting\cod1HaulerReviewAI.copy.js",".js","False","True","True","False","False","1422"
"C:\TruthSource\docs\comparison\converting\ColdObservable.copy.js","docs\comparison\converting\ColdObservable.copy.js",".js","False","True","True","True","False","2719"
"C:\TruthSource\docs\comparison\converting\CollaborationChat.cy.copy.js","docs\comparison\converting\CollaborationChat.cy.copy.js",".js","False","True","False","False","False","6854"
"C:\TruthSource\docs\comparison\converting\CollaborationChat.cy05040109.copy.js","docs\comparison\converting\CollaborationChat.cy05040109.copy.js",".js","False","True","False","False","False","5357"
"C:\TruthSource\docs\comparison\converting\comments.copy.js","docs\comparison\converting\comments.copy.js",".js","False","True","True","True","False","1064"
"C:\TruthSource\docs\comparison\converting\CommunityDashboard.copy.js","docs\comparison\converting\CommunityDashboard.copy.js",".js","True","True","False","False","False","2840"
"C:\TruthSource\docs\comparison\converting\ComplianceChecker.copy.js","docs\comparison\converting\ComplianceChecker.copy.js",".js","False","True","True","True","False","2911"
"C:\TruthSource\docs\comparison\converting\ComplianceEnhancer.copy.js","docs\comparison\converting\ComplianceEnhancer.copy.js",".js","False","True","True","True","False","2285"
"C:\TruthSource\docs\comparison\converting\confirmDeliveryRoute.copy.js","docs\comparison\converting\confirmDeliveryRoute.copy.js",".js","False","True","True","True","False","1069"
"C:\TruthSource\docs\comparison\converting\ContractAuditTrail.copy.js","docs\comparison\converting\ContractAuditTrail.copy.js",".js","True","True","False","False","True","2491"
"C:\TruthSource\docs\comparison\converting\ContractAuditViewer.copy.js","docs\comparison\converting\ContractAuditViewer.copy.js",".js","True","True","False","False","True","3684"
"C:\TruthSource\docs\comparison\converting\contractBadgeTrigger.copy.js","docs\comparison\converting\contractBadgeTrigger.copy.js",".js","False","True","True","True","False","1464"
"C:\TruthSource\docs\comparison\converting\ContractCard.copy.js","docs\comparison\converting\ContractCard.copy.js",".js","True","True","False","False","False","2207"
"C:\TruthSource\docs\comparison\converting\ContractDashboard.copy.js","docs\comparison\converting\ContractDashboard.copy.js",".js","True","True","False","False","False","2600"
"C:\TruthSource\docs\comparison\converting\ContractESignLauncher.copy.js","docs\comparison\converting\ContractESignLauncher.copy.js",".js","True","True","False","False","False","2191"
"C:\TruthSource\docs\comparison\converting\ContractIndexViewer.copy.js","docs\comparison\converting\ContractIndexViewer.copy.js",".js","True","True","False","False","True","3224"
"C:\TruthSource\docs\comparison\converting\ContractPDFViewer.copy.js","docs\comparison\converting\ContractPDFViewer.copy.js",".js","True","True","False","False","False","1666"
"C:\TruthSource\docs\comparison\converting\contractReviewController.copy.js","docs\comparison\converting\contractReviewController.copy.js",".js","False","True","True","True","False","2145"
"C:\TruthSource\docs\comparison\converting\ContractReviewPortal.copy.js","docs\comparison\converting\ContractReviewPortal.copy.js",".js","True","True","False","False","False","2437"
"C:\TruthSource\docs\comparison\converting\ContractSignaturePad.copy.js","docs\comparison\converting\ContractSignaturePad.copy.js",".js","True","True","False","False","False","2043"
"C:\TruthSource\docs\comparison\converting\ContractSigningPanel.copy.js","docs\comparison\converting\ContractSigningPanel.copy.js",".js","True","True","False","False","False","1959"
"C:\TruthSource\docs\comparison\converting\ContractViewer.copy.js","docs\comparison\converting\ContractViewer.copy.js",".js","True","True","False","False","False","3090"
"C:\TruthSource\docs\comparison\converting\ContractViewerGrokOld.copy.js","docs\comparison\converting\ContractViewerGrokOld.copy.js",".js","True","True","False","False","True","3101"
"C:\TruthSource\docs\comparison\converting\conversations.copy.js","docs\comparison\converting\conversations.copy.js",".js","False","True","True","True","False","1410"
"C:\TruthSource\docs\comparison\converting\createAdminUser.copy.js","docs\comparison\converting\createAdminUser.copy.js",".js","False","True","False","True","False","1369"
"C:\TruthSource\docs\comparison\converting\CreateListing.copy.js","docs\comparison\converting\CreateListing.copy.js",".js","True","True","False","False","False","2439"
"C:\TruthSource\docs\comparison\converting\CreateListingForm.copy.js","docs\comparison\converting\CreateListingForm.copy.js",".js","True","True","False","False","False","1505"
"C:\TruthSource\docs\comparison\converting\cronEscrowAudit.copy.js","docs\comparison\converting\cronEscrowAudit.copy.js",".js","False","True","False","True","False","1251"
"C:\TruthSource\docs\comparison\converting\CrossBorderCommerce.copy.js","docs\comparison\converting\CrossBorderCommerce.copy.js",".js","False","True","True","True","False","2508"
"C:\TruthSource\docs\comparison\converting\CryptoPayment.copy.js","docs\comparison\converting\CryptoPayment.copy.js",".js","False","True","True","True","False","1835"
"C:\TruthSource\docs\comparison\converting\css-placeholder-shown.copy.js","docs\comparison\converting\css-placeholder-shown.copy.js",".js","False","True","True","False","False","1930"
"C:\TruthSource\docs\comparison\converting\css-placeholder.copy.js","docs\comparison\converting\css-placeholder.copy.js",".js","False","True","True","False","False","1946"
"C:\TruthSource\docs\comparison\converting\Dashboard.copy.js","docs\comparison\converting\Dashboard.copy.js",".js","True","True","False","False","False","1504"
"C:\TruthSource\docs\comparison\converting\db.copy.js","docs\comparison\converting\db.copy.js",".js","True","True","True","True","False","1248"
"C:\TruthSource\docs\comparison\converting\DDoSProtector.copy.js","docs\comparison\converting\DDoSProtector.copy.js",".js","False","True","True","True","False","1640"
"C:\TruthSource\docs\comparison\converting\deliveries.copy.js","docs\comparison\converting\deliveries.copy.js",".js","False","True","True","True","False","1636"
"C:\TruthSource\docs\comparison\converting\Delivery.copy.js","docs\comparison\converting\Delivery.copy.js",".js","False","True","True","True","False","1031"
"C:\TruthSource\docs\comparison\converting\deliveryClaimRoutes.copy.js","docs\comparison\converting\deliveryClaimRoutes.copy.js",".js","False","True","True","True","False","1138"
"C:\TruthSource\docs\comparison\converting\DeliveryModal.copy.js","docs\comparison\converting\DeliveryModal.copy.js",".js","True","True","False","False","False","2165"
"C:\TruthSource\docs\comparison\converting\Dispute.copy.js","docs\comparison\converting\Dispute.copy.js",".js","False","True","True","True","False","1515"
"C:\TruthSource\docs\comparison\converting\DisputeCenter.copy.js","docs\comparison\converting\DisputeCenter.copy.js",".js","True","True","False","False","False","2306"
"C:\TruthSource\docs\comparison\converting\disputeController.copy.js","docs\comparison\converting\disputeController.copy.js",".js","False","True","True","True","False","2386"
"C:\TruthSource\docs\comparison\converting\DisputeDashboard.copy.js","docs\comparison\converting\DisputeDashboard.copy.js",".js","True","True","False","False","False","6531"
"C:\TruthSource\docs\comparison\converting\DisputeEvidenceUploader.copy.js","docs\comparison\converting\DisputeEvidenceUploader.copy.js",".js","True","True","False","False","False","1659"
"C:\TruthSource\docs\comparison\converting\disputeFlowController.copy.js","docs\comparison\converting\disputeFlowController.copy.js",".js","False","True","True","True","True","2921"
"C:\TruthSource\docs\comparison\converting\DisputeManager.copy.js","docs\comparison\converting\DisputeManager.copy.js",".js","False","True","True","True","False","2765"
"C:\TruthSource\docs\comparison\converting\disputePdfController.copy.js","docs\comparison\converting\disputePdfController.copy.js",".js","False","True","True","True","True","1826"
"C:\TruthSource\docs\comparison\converting\DisputeResolution.copy.js","docs\comparison\converting\DisputeResolution.copy.js",".js","True","True","False","False","False","1747"
"C:\TruthSource\docs\comparison\converting\DisputeReview.copy.js","docs\comparison\converting\DisputeReview.copy.js",".js","True","True","False","False","True","1533"
"C:\TruthSource\docs\comparison\converting\disputesGrokOld.copy.js","docs\comparison\converting\disputesGrokOld.copy.js",".js","False","True","True","True","False","1166"
"C:\TruthSource\docs\comparison\converting\disputeSummaryPDF.copy.js","docs\comparison\converting\disputeSummaryPDF.copy.js",".js","False","True","True","True","False","1471"
"C:\TruthSource\docs\comparison\converting\DisputeTimeline.copy.js","docs\comparison\converting\DisputeTimeline.copy.js",".js","True","True","False","False","False","1247"
"C:\TruthSource\docs\comparison\converting\DocumentUploader.copy.js","docs\comparison\converting\DocumentUploader.copy.js",".js","True","True","False","False","False","4232"
"C:\TruthSource\docs\comparison\converting\DownloadCaseBundleButton.copy.js","docs\comparison\converting\DownloadCaseBundleButton.copy.js",".js","True","True","False","False","False","1449"
"C:\TruthSource\docs\comparison\converting\DownloadDisputePDFButton.copy.js","docs\comparison\converting\DownloadDisputePDFButton.copy.js",".js","True","True","False","False","False","1506"
"C:\TruthSource\docs\comparison\converting\embedMapSnapshotPDF.copy.js","docs\comparison\converting\embedMapSnapshotPDF.copy.js",".js","False","True","True","True","False","2571"
"C:\TruthSource\docs\comparison\converting\equityFlowTasks.copy.js","docs\comparison\converting\equityFlowTasks.copy.js",".js","False","True","False","True","False","1654"
"C:\TruthSource\docs\comparison\converting\equityHubRoutes.copy.js","docs\comparison\converting\equityHubRoutes.copy.js",".js","False","True","True","True","False","1729"
"C:\TruthSource\docs\comparison\converting\ErrorHandler.copy.js","docs\comparison\converting\ErrorHandler.copy.js",".js","False","True","True","True","False","1726"
"C:\TruthSource\docs\comparison\converting\escrow-transactions.copy.js","docs\comparison\converting\escrow-transactions.copy.js",".js","False","True","True","True","False","1262"
"C:\TruthSource\docs\comparison\converting\escrow.copy.js","docs\comparison\converting\escrow.copy.js",".js","False","True","True","True","False","2149"
"C:\TruthSource\docs\comparison\converting\escrow.validation.copy.js","docs\comparison\converting\escrow.validation.copy.js",".js","False","True","False","False","False","1317"
"C:\TruthSource\docs\comparison\converting\EscrowAPIController.copy.js","docs\comparison\converting\EscrowAPIController.copy.js",".js","False","True","True","True","True","1984"
"C:\TruthSource\docs\comparison\converting\EscrowAuditService.copy.js","docs\comparison\converting\EscrowAuditService.copy.js",".js","False","True","True","True","False","3611"
"C:\TruthSource\docs\comparison\converting\escrowBucket.copy.js","docs\comparison\converting\escrowBucket.copy.js",".js","False","True","True","False","False","4960"
"C:\TruthSource\docs\comparison\converting\EscrowChainSync.copy.js","docs\comparison\converting\EscrowChainSync.copy.js",".js","True","True","True","True","False","3521"
"C:\TruthSource\docs\comparison\converting\escrowClaims.copy.js","docs\comparison\converting\escrowClaims.copy.js",".js","False","True","True","True","False","1664"
"C:\TruthSource\docs\comparison\converting\EscrowContract.copy.js","docs\comparison\converting\EscrowContract.copy.js",".js","False","True","True","True","False","1346"
"C:\TruthSource\docs\comparison\converting\escrowController.copy.js","docs\comparison\converting\escrowController.copy.js",".js","False","True","True","True","False","2515"
"C:\TruthSource\docs\comparison\converting\EscrowDashboard.copy.js","docs\comparison\converting\EscrowDashboard.copy.js",".js","True","True","False","False","True","3413"
"C:\TruthSource\docs\comparison\converting\escrowHealthEngine.copy.js","docs\comparison\converting\escrowHealthEngine.copy.js",".js","False","True","True","True","False","1441"
"C:\TruthSource\docs\comparison\converting\EscrowHistory.copy.js","docs\comparison\converting\EscrowHistory.copy.js",".js","True","True","False","False","False","4171"
"C:\TruthSource\docs\comparison\converting\EscrowInfoPanel.copy.js","docs\comparison\converting\EscrowInfoPanel.copy.js",".js","True","True","False","False","True","1772"
"C:\TruthSource\docs\comparison\converting\EscrowInfoPanelGrokOld.copy.js","docs\comparison\converting\EscrowInfoPanelGrokOld.copy.js",".js","True","True","False","False","True","3196"
"C:\TruthSource\docs\comparison\converting\escrowLogic.copy.js","docs\comparison\converting\escrowLogic.copy.js",".js","False","True","True","True","False","1415"
"C:\TruthSource\docs\comparison\converting\EscrowNotificationService.copy.js","docs\comparison\converting\EscrowNotificationService.copy.js",".js","False","True","True","True","False","2784"
"C:\TruthSource\docs\comparison\converting\escrowNotifyRoutes.copy.js","docs\comparison\converting\escrowNotifyRoutes.copy.js",".js","False","True","True","True","False","1201"
"C:\TruthSource\docs\comparison\converting\EscrowOfficerHook.copy.js","docs\comparison\converting\EscrowOfficerHook.copy.js",".js","False","True","False","False","False","1127"
"C:\TruthSource\docs\comparison\converting\escrowPayoutController.copy.js","docs\comparison\converting\escrowPayoutController.copy.js",".js","False","True","True","True","False","1058"
"C:\TruthSource\docs\comparison\converting\escrowRoutes.copy.js","docs\comparison\converting\escrowRoutes.copy.js",".js","False","True","True","True","False","1414"
"C:\TruthSource\docs\comparison\converting\EscrowTransaction.copy.js","docs\comparison\converting\EscrowTransaction.copy.js",".js","False","True","True","True","False","1089"
"C:\TruthSource\docs\comparison\converting\EscrowTransactionPDFExporter.copy.js","docs\comparison\converting\EscrowTransactionPDFExporter.copy.js",".js","False","True","False","False","True","2351"
"C:\TruthSource\docs\comparison\converting\ets-partners.copy.js","docs\comparison\converting\ets-partners.copy.js",".js","False","True","True","True","False","1623"
"C:\TruthSource\docs\comparison\converting\evidenceController.copy.js","docs\comparison\converting\evidenceController.copy.js",".js","False","True","True","True","True","2328"
"C:\TruthSource\docs\comparison\converting\exportController.copy.js","docs\comparison\converting\exportController.copy.js",".js","False","True","True","True","True","2852"
"C:\TruthSource\docs\comparison\converting\exportDeliveryPDF.copy.js","docs\comparison\converting\exportDeliveryPDF.copy.js",".js","False","True","True","True","False","2677"
"C:\TruthSource\docs\comparison\converting\FeedbackReport.copy.js","docs\comparison\converting\FeedbackReport.copy.js",".js","False","True","True","True","False","1732"
"C:\TruthSource\docs\comparison\converting\FeedbackSystem.copy.js","docs\comparison\converting\FeedbackSystem.copy.js",".js","False","True","True","True","False","2656"
"C:\TruthSource\docs\comparison\converting\FinancierOnboarding.copy.js","docs\comparison\converting\FinancierOnboarding.copy.js",".js","True","True","False","False","False","1196"
"C:\TruthSource\docs\comparison\converting\financing.copy.js","docs\comparison\converting\financing.copy.js",".js","False","True","True","True","False","1142"
"C:\TruthSource\docs\comparison\converting\financingAuctions.copy.js","docs\comparison\converting\financingAuctions.copy.js",".js","False","True","True","True","False","2178"
"C:\TruthSource\docs\comparison\converting\FinancingCalculator.copy.js","docs\comparison\converting\FinancingCalculator.copy.js",".js","True","True","False","False","False","4055"
"C:\TruthSource\docs\comparison\converting\FinancingModal.copy.js","docs\comparison\converting\FinancingModal.copy.js",".js","True","True","False","False","False","2155"
"C:\TruthSource\docs\comparison\converting\FinancingOffer.copy.js","docs\comparison\converting\FinancingOffer.copy.js",".js","True","True","False","False","False","1078"
"C:\TruthSource\docs\comparison\converting\foldl.copy.js","docs\comparison\converting\foldl.copy.js",".js","False","True","True","True","False","5030"
"C:\TruthSource\docs\comparison\converting\foldr.copy.js","docs\comparison\converting\foldr.copy.js",".js","False","True","True","True","False","1541"
"C:\TruthSource\docs\comparison\converting\Forum.copy.js","docs\comparison\converting\Forum.copy.js",".js","True","True","False","False","False","2190"
"C:\TruthSource\docs\comparison\converting\ForumGrokOld.copy.js","docs\comparison\converting\ForumGrokOld.copy.js",".js","True","True","False","False","False","2190"
"C:\TruthSource\docs\comparison\converting\fraud.copy.js","docs\comparison\converting\fraud.copy.js",".js","False","True","True","True","False","1113"
"C:\TruthSource\docs\comparison\converting\FraudAlert.copy.js","docs\comparison\converting\FraudAlert.copy.js",".js","False","True","True","True","False","1099"
"C:\TruthSource\docs\comparison\converting\FreightTrustDashboard.copy.js","docs\comparison\converting\FreightTrustDashboard.copy.js",".js","True","True","False","False","False","6918"
"C:\TruthSource\docs\comparison\converting\generateContractPDF.copy.js","docs\comparison\converting\generateContractPDF.copy.js",".js","False","True","True","True","False","2292"
"C:\TruthSource\docs\comparison\converting\generateSignablePDF.copy.js","docs\comparison\converting\generateSignablePDF.copy.js",".js","False","True","True","True","False","2121"
"C:\TruthSource\docs\comparison\converting\GeoStatusPanel.copy.js","docs\comparison\converting\GeoStatusPanel.copy.js",".js","True","True","False","False","False","1470"
"C:\TruthSource\docs\comparison\converting\gpsProofController.copy.js","docs\comparison\converting\gpsProofController.copy.js",".js","False","True","True","True","False","1196"
"C:\TruthSource\docs\comparison\converting\GraphExportService.copy.js","docs\comparison\converting\GraphExportService.copy.js",".js","True","True","False","False","False","2036"
"C:\TruthSource\docs\comparison\converting\hashAndAnchorPDF.copy.js","docs\comparison\converting\hashAndAnchorPDF.copy.js",".js","False","True","True","True","False","1539"
"C:\TruthSource\docs\comparison\converting\haulerBucket.copy.js","docs\comparison\converting\haulerBucket.copy.js",".js","False","True","True","False","False","4047"
"C:\TruthSource\docs\comparison\converting\HaulerController.copy.js","docs\comparison\converting\HaulerController.copy.js",".js","False","True","True","True","False","2443"
"C:\TruthSource\docs\comparison\converting\HaulerDashboard.copy.js","docs\comparison\converting\HaulerDashboard.copy.js",".js","True","True","False","False","True","5955"
"C:\TruthSource\docs\comparison\converting\HaulerDeliveryArchive.copy.js","docs\comparison\converting\HaulerDeliveryArchive.copy.js",".js","True","True","False","False","False","5315"
"C:\TruthSource\docs\comparison\converting\haulerHealthCheck.copy.js","docs\comparison\converting\haulerHealthCheck.copy.js",".js","False","True","True","True","False","1883"
"C:\TruthSource\docs\comparison\converting\HaulerJobFinder.copy.js","docs\comparison\converting\HaulerJobFinder.copy.js",".js","True","True","False","False","False","2031"
"C:\TruthSource\docs\comparison\converting\HaulerJobReview.copy.js","docs\comparison\converting\HaulerJobReview.copy.js",".js","True","True","False","False","False","2672"
"C:\TruthSource\docs\comparison\converting\HaulerJobStatus.copy.js","docs\comparison\converting\HaulerJobStatus.copy.js",".js","True","True","False","False","True","1537"
"C:\TruthSource\docs\comparison\converting\HaulerJobStatusGrokOld.copy.js","docs\comparison\converting\HaulerJobStatusGrokOld.copy.js",".js","True","True","False","False","False","4013"
"C:\TruthSource\docs\comparison\converting\HaulerJobUploadForm.copy.js","docs\comparison\converting\HaulerJobUploadForm.copy.js",".js","True","True","False","False","False","3739"
"C:\TruthSource\docs\comparison\converting\haulerReputationController.copy.js","docs\comparison\converting\haulerReputationController.copy.js",".js","False","True","True","True","False","1108"
"C:\TruthSource\docs\comparison\converting\haulerReputationRoute.copy.js","docs\comparison\converting\haulerReputationRoute.copy.js",".js","False","True","True","True","False","1029"
"C:\TruthSource\docs\comparison\converting\HaulerReputationTracker.copy.js","docs\comparison\converting\HaulerReputationTracker.copy.js",".js","True","True","False","False","False","2263"
"C:\TruthSource\docs\comparison\converting\HaulerRequest.copy.js","docs\comparison\converting\HaulerRequest.copy.js",".js","False","True","True","True","False","2247"
"C:\TruthSource\docs\comparison\converting\haulerReviewRoute.copy.js","docs\comparison\converting\haulerReviewRoute.copy.js",".js","False","True","True","True","False","1584"
"C:\TruthSource\docs\comparison\converting\haulerTracking.copy.js","docs\comparison\converting\haulerTracking.copy.js",".js","False","True","True","True","False","1732"
"C:\TruthSource\docs\comparison\converting\Heatmap.copy.js","docs\comparison\converting\Heatmap.copy.js",".js","False","True","True","True","False","1238"
"C:\TruthSource\docs\comparison\converting\history.copy.js","docs\comparison\converting\history.copy.js",".js","False","True","True","True","False","1929"
"C:\TruthSource\docs\comparison\converting\historyOld.copy.js","docs\comparison\converting\historyOld.copy.js",".js","False","True","True","True","True","1618"
"C:\TruthSource\docs\comparison\converting\historyOld1.copy.js","docs\comparison\converting\historyOld1.copy.js",".js","False","True","True","True","False","3146"
"C:\TruthSource\docs\comparison\converting\holdRequests.copy.js","docs\comparison\converting\holdRequests.copy.js",".js","False","True","True","True","False","2264"
"C:\TruthSource\docs\comparison\converting\ImageUploader.copy.js","docs\comparison\converting\ImageUploader.copy.js",".js","True","True","False","False","False","1993"
"C:\TruthSource\docs\comparison\converting\index.copy.js","docs\comparison\converting\index.copy.js",".js","False","True","False","True","False","3260"
"C:\TruthSource\docs\comparison\converting\input-placeholder.copy.js","docs\comparison\converting\input-placeholder.copy.js",".js","False","True","True","False","False","1890"
"C:\TruthSource\docs\comparison\converting\Input.copy.js","docs\comparison\converting\Input.copy.js",".js","True","True","False","False","False","1299"
"C:\TruthSource\docs\comparison\converting\InsightGenerator.copy.js","docs\comparison\converting\InsightGenerator.copy.js",".js","False","True","True","True","False","2739"
"C:\TruthSource\docs\comparison\converting\insights.copy.js","docs\comparison\converting\insights.copy.js",".js","False","True","True","True","False","3524"
"C:\TruthSource\docs\comparison\converting\InsightsService.copy.js","docs\comparison\converting\InsightsService.copy.js",".js","True","True","True","True","False","2913"
"C:\TruthSource\docs\comparison\converting\Inspection.copy.js","docs\comparison\converting\Inspection.copy.js",".js","False","True","True","True","False","1046"
"C:\TruthSource\docs\comparison\converting\inspectionController.copy.js","docs\comparison\converting\inspectionController.copy.js",".js","False","True","True","True","False","2694"
"C:\TruthSource\docs\comparison\converting\InspectionForm.copy.js","docs\comparison\converting\InspectionForm.copy.js",".js","True","True","False","False","False","2588"
"C:\TruthSource\docs\comparison\converting\InspectionIndexPage.copy.js","docs\comparison\converting\InspectionIndexPage.copy.js",".js","True","True","False","False","False","4293"
"C:\TruthSource\docs\comparison\converting\InspectionModal.copy.js","docs\comparison\converting\InspectionModal.copy.js",".js","True","False","False","False","False","1359"
"C:\TruthSource\docs\comparison\converting\inspectionPdfController.copy.js","docs\comparison\converting\inspectionPdfController.copy.js",".js","False","True","True","True","False","2139"
"C:\TruthSource\docs\comparison\converting\InspectionReportList.copy.js","docs\comparison\converting\InspectionReportList.copy.js",".js","True","True","False","False","False","3365"
"C:\TruthSource\docs\comparison\converting\inspectionReportRoutes.copy.js","docs\comparison\converting\inspectionReportRoutes.copy.js",".js","False","True","True","True","False","1932"
"C:\TruthSource\docs\comparison\converting\InspectionReportViewer.copy.js","docs\comparison\converting\InspectionReportViewer.copy.js",".js","True","True","False","False","False","3793"
"C:\TruthSource\docs\comparison\converting\InspectionReportViewerPage.copy.js","docs\comparison\converting\InspectionReportViewerPage.copy.js",".js","True","True","False","False","False","6942"
"C:\TruthSource\docs\comparison\converting\inspectionRoutes.copy.js","docs\comparison\converting\inspectionRoutes.copy.js",".js","False","True","True","True","False","1719"
"C:\TruthSource\docs\comparison\converting\inspections.copy.js","docs\comparison\converting\inspections.copy.js",".js","False","True","True","True","False","1852"
"C:\TruthSource\docs\comparison\converting\InspectionSearchBar.copy.js","docs\comparison\converting\InspectionSearchBar.copy.js",".js","True","True","False","False","False","1675"
"C:\TruthSource\docs\comparison\converting\inspectionSubmitRoute.copy.js","docs\comparison\converting\inspectionSubmitRoute.copy.js",".js","False","True","True","True","False","1030"
"C:\TruthSource\docs\comparison\converting\InstitutionalWaiverModal.copy.js","docs\comparison\converting\InstitutionalWaiverModal.copy.js",".js","True","True","False","False","False","1339"
"C:\TruthSource\docs\comparison\converting\InsuranceBidPortal.copy.js","docs\comparison\converting\InsuranceBidPortal.copy.js",".js","True","True","False","False","False","2548"
"C:\TruthSource\docs\comparison\converting\InsuranceDashboard.copy.js","docs\comparison\converting\InsuranceDashboard.copy.js",".js","True","True","False","False","False","2427"
"C:\TruthSource\docs\comparison\converting\InsuranceDeploymentChecklist.copy.js","docs\comparison\converting\InsuranceDeploymentChecklist.copy.js",".js","False","True","True","False","False","3297"
"C:\TruthSource\docs\comparison\converting\InsuranceProvider.copy.js","docs\comparison\converting\InsuranceProvider.copy.js",".js","False","True","True","True","False","3058"
"C:\TruthSource\docs\comparison\converting\InsuranceProviderDashboard.copy.js","docs\comparison\converting\InsuranceProviderDashboard.copy.js",".js","True","True","False","False","False","3029"
"C:\TruthSource\docs\comparison\converting\insuranceRoutes.copy.js","docs\comparison\converting\insuranceRoutes.copy.js",".js","False","True","False","False","False","2910"
"C:\TruthSource\docs\comparison\converting\insurerBucket.copy.js","docs\comparison\converting\insurerBucket.copy.js",".js","False","True","True","False","False","5098"
"C:\TruthSource\docs\comparison\converting\InsurerDashboard.copy.js","docs\comparison\converting\InsurerDashboard.copy.js",".js","True","True","False","False","False","3732"
"C:\TruthSource\docs\comparison\converting\integrationReportValidation.copy.js","docs\comparison\converting\integrationReportValidation.copy.js",".js","True","True","False","True","False","4954"
"C:\TruthSource\docs\comparison\converting\Judge.copy.js","docs\comparison\converting\Judge.copy.js",".js","False","True","True","True","False","1976"
